"sex","age_cat","cause","measure","city","scenario","level1","level2","level3","dose","pop_age_sex"
"female","55-59","sc_cycle_ylls_pa_IHD_lb",37.32939,"bogota","Bicycling",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_cycle_ylls_pa_IHD_lb",60.5602,"bogota","Bicycling",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_cycle_ylls_pa_IHD_lb",44.86487,"bogota","Bicycling",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_car_ylls_pa_IHD_lb",-1.12574,"bogota","Car",NA,NA,"L3: IHD","PA",282736
"male","20-24","sc_car_ylls_pa_IHD_lb",-3.83234,"bogota","Car",NA,NA,"L3: IHD","PA",357934
"male","25-29","sc_car_ylls_pa_IHD_lb",-4.97714,"bogota","Car",NA,NA,"L3: IHD","PA",360031
"male","30-34","sc_car_ylls_pa_IHD_lb",-8.59199,"bogota","Car",NA,NA,"L3: IHD","PA",321492
"male","35-39","sc_car_ylls_pa_IHD_lb",-11.83367,"bogota","Car",NA,NA,"L3: IHD","PA",289808
"male","40-44","sc_car_ylls_pa_IHD_lb",-13.46289,"bogota","Car",NA,NA,"L3: IHD","PA",244543
"male","45-49","sc_car_ylls_pa_IHD_lb",-19.23473,"bogota","Car",NA,NA,"L3: IHD","PA",215491
"male","50-54","sc_car_ylls_pa_IHD_lb",-42.64151,"bogota","Car",NA,NA,"L3: IHD","PA",209137
"male","55-59","sc_car_ylls_pa_IHD_lb",-45.62779,"bogota","Car",NA,NA,"L3: IHD","PA",187551
"male","60-64","sc_car_ylls_pa_IHD_lb",-44.01852,"bogota","Car",NA,NA,"L3: IHD","PA",146500
"male","65-69","sc_car_ylls_pa_IHD_lb",-53.37866,"bogota","Car",NA,NA,"L3: IHD","PA",105412
"female","15-19","sc_car_ylls_pa_IHD_lb",-0.73764,"bogota","Car",NA,NA,"L3: IHD","PA",279280
"female","20-24","sc_car_ylls_pa_IHD_lb",-2.2487,"bogota","Car",NA,NA,"L3: IHD","PA",360197
"female","25-29","sc_car_ylls_pa_IHD_lb",-2.40765,"bogota","Car",NA,NA,"L3: IHD","PA",364423
"female","30-34","sc_car_ylls_pa_IHD_lb",-2.989,"bogota","Car",NA,NA,"L3: IHD","PA",330341
"female","35-39","sc_car_ylls_pa_IHD_lb",-5.10465,"bogota","Car",NA,NA,"L3: IHD","PA",309304
"female","40-44","sc_car_ylls_pa_IHD_lb",-9.40527,"bogota","Car",NA,NA,"L3: IHD","PA",275440
"female","45-49","sc_car_ylls_pa_IHD_lb",-10.44029,"bogota","Car",NA,NA,"L3: IHD","PA",254843
"female","50-54","sc_car_ylls_pa_IHD_lb",-23.30291,"bogota","Car",NA,NA,"L3: IHD","PA",256059
"female","55-59","sc_car_ylls_pa_IHD_lb",-28.49793,"bogota","Car",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_car_ylls_pa_IHD_lb",-34.03789,"bogota","Car",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_car_ylls_pa_IHD_lb",-38.56331,"bogota","Car",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_bus_ylls_pa_IHD_lb",0.7938,"bogota","Public Transport",NA,NA,"L3: IHD","PA",282736
"male","20-24","sc_bus_ylls_pa_IHD_lb",3.34588,"bogota","Public Transport",NA,NA,"L3: IHD","PA",357934
"male","25-29","sc_bus_ylls_pa_IHD_lb",7.5401,"bogota","Public Transport",NA,NA,"L3: IHD","PA",360031
"male","30-34","sc_bus_ylls_pa_IHD_lb",15.49218,"bogota","Public Transport",NA,NA,"L3: IHD","PA",321492
"male","35-39","sc_bus_ylls_pa_IHD_lb",28.54377,"bogota","Public Transport",NA,NA,"L3: IHD","PA",289808
"male","40-44","sc_bus_ylls_pa_IHD_lb",31.02699,"bogota","Public Transport",NA,NA,"L3: IHD","PA",244543
"male","45-49","sc_bus_ylls_pa_IHD_lb",57.24803,"bogota","Public Transport",NA,NA,"L3: IHD","PA",215491
"male","50-54","sc_bus_ylls_pa_IHD_lb",68.71277,"bogota","Public Transport",NA,NA,"L3: IHD","PA",209137
"male","55-59","sc_bus_ylls_pa_IHD_lb",93.5279,"bogota","Public Transport",NA,NA,"L3: IHD","PA",187551
"male","60-64","sc_bus_ylls_pa_IHD_lb",82.46453,"bogota","Public Transport",NA,NA,"L3: IHD","PA",146500
"male","65-69","sc_bus_ylls_pa_IHD_lb",89.55556,"bogota","Public Transport",NA,NA,"L3: IHD","PA",105412
"female","15-19","sc_bus_ylls_pa_IHD_lb",0.44563,"bogota","Public Transport",NA,NA,"L3: IHD","PA",279280
"female","20-24","sc_bus_ylls_pa_IHD_lb",1.04231,"bogota","Public Transport",NA,NA,"L3: IHD","PA",360197
"female","25-29","sc_bus_ylls_pa_IHD_lb",1.66398,"bogota","Public Transport",NA,NA,"L3: IHD","PA",364423
"female","30-34","sc_bus_ylls_pa_IHD_lb",2.88033,"bogota","Public Transport",NA,NA,"L3: IHD","PA",330341
"female","35-39","sc_bus_ylls_pa_IHD_lb",5.23772,"bogota","Public Transport",NA,NA,"L3: IHD","PA",309304
"female","40-44","sc_bus_ylls_pa_IHD_lb",10.00884,"bogota","Public Transport",NA,NA,"L3: IHD","PA",275440
"female","45-49","sc_bus_ylls_pa_IHD_lb",13.61054,"bogota","Public Transport",NA,NA,"L3: IHD","PA",254843
"female","50-54","sc_bus_ylls_pa_IHD_lb",25.91442,"bogota","Public Transport",NA,NA,"L3: IHD","PA",256059
"female","55-59","sc_bus_ylls_pa_IHD_lb",31.13161,"bogota","Public Transport",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_bus_ylls_pa_IHD_lb",34.21203,"bogota","Public Transport",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_bus_ylls_pa_IHD_lb",47.95709,"bogota","Public Transport",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_cycle_ylls_pa_IHD_ub",0.60667,"bogota","Bicycling",NA,NA,"L3: IHD","PA",282736
"male","20-24","sc_cycle_ylls_pa_IHD_ub",1.78112,"bogota","Bicycling",NA,NA,"L3: IHD","PA",357934
"male","25-29","sc_cycle_ylls_pa_IHD_ub",2.9752,"bogota","Bicycling",NA,NA,"L3: IHD","PA",360031
"male","30-34","sc_cycle_ylls_pa_IHD_ub",6.48035,"bogota","Bicycling",NA,NA,"L3: IHD","PA",321492
"male","35-39","sc_cycle_ylls_pa_IHD_ub",10.94458,"bogota","Bicycling",NA,NA,"L3: IHD","PA",289808
"male","40-44","sc_cycle_ylls_pa_IHD_ub",12.03963,"bogota","Bicycling",NA,NA,"L3: IHD","PA",244543
"male","45-49","sc_cycle_ylls_pa_IHD_ub",27.71324,"bogota","Bicycling",NA,NA,"L3: IHD","PA",215491
"male","50-54","sc_cycle_ylls_pa_IHD_ub",32.16354,"bogota","Bicycling",NA,NA,"L3: IHD","PA",209137
"male","55-59","sc_cycle_ylls_pa_IHD_ub",38.7786,"bogota","Bicycling",NA,NA,"L3: IHD","PA",187551
"male","60-64","sc_cycle_ylls_pa_IHD_ub",38.99516,"bogota","Bicycling",NA,NA,"L3: IHD","PA",146500
"male","65-69","sc_cycle_ylls_pa_IHD_ub",45.80673,"bogota","Bicycling",NA,NA,"L3: IHD","PA",105412
"female","15-19","sc_cycle_ylls_pa_IHD_ub",0.33505,"bogota","Bicycling",NA,NA,"L3: IHD","PA",279280
"female","20-24","sc_cycle_ylls_pa_IHD_ub",1.05304,"bogota","Bicycling",NA,NA,"L3: IHD","PA",360197
"female","25-29","sc_cycle_ylls_pa_IHD_ub",1.23241,"bogota","Bicycling",NA,NA,"L3: IHD","PA",364423
"female","30-34","sc_cycle_ylls_pa_IHD_ub",2.31898,"bogota","Bicycling",NA,NA,"L3: IHD","PA",330341
"female","35-39","sc_cycle_ylls_pa_IHD_ub",4.0192,"bogota","Bicycling",NA,NA,"L3: IHD","PA",309304
"female","40-44","sc_cycle_ylls_pa_IHD_ub",6.03518,"bogota","Bicycling",NA,NA,"L3: IHD","PA",275440
"female","45-49","sc_cycle_ylls_pa_IHD_ub",8.61712,"bogota","Bicycling",NA,NA,"L3: IHD","PA",254843
"female","50-54","sc_cycle_ylls_pa_IHD_ub",13.57944,"bogota","Bicycling",NA,NA,"L3: IHD","PA",256059
"female","55-59","sc_cycle_ylls_pa_IHD_ub",19.01276,"bogota","Bicycling",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_cycle_ylls_pa_IHD_ub",31.19979,"bogota","Bicycling",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_cycle_ylls_pa_IHD_ub",24.25097,"bogota","Bicycling",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_car_ylls_pa_IHD_ub",-0.56777,"bogota","Car",NA,NA,"L3: IHD","PA",282736
"male","20-24","sc_car_ylls_pa_IHD_ub",-1.82307,"bogota","Car",NA,NA,"L3: IHD","PA",357934
"male","25-29","sc_car_ylls_pa_IHD_ub",-2.55178,"bogota","Car",NA,NA,"L3: IHD","PA",360031
"male","30-34","sc_car_ylls_pa_IHD_ub",-4.18189,"bogota","Car",NA,NA,"L3: IHD","PA",321492
"male","35-39","sc_car_ylls_pa_IHD_ub",-6.2031,"bogota","Car",NA,NA,"L3: IHD","PA",289808
"male","40-44","sc_car_ylls_pa_IHD_ub",-6.74934,"bogota","Car",NA,NA,"L3: IHD","PA",244543
"male","45-49","sc_car_ylls_pa_IHD_ub",-10.20528,"bogota","Car",NA,NA,"L3: IHD","PA",215491
"male","50-54","sc_car_ylls_pa_IHD_ub",-20.7265,"bogota","Car",NA,NA,"L3: IHD","PA",209137
"male","55-59","sc_car_ylls_pa_IHD_ub",-24.14132,"bogota","Car",NA,NA,"L3: IHD","PA",187551
"male","60-64","sc_car_ylls_pa_IHD_ub",-23.72851,"bogota","Car",NA,NA,"L3: IHD","PA",146500
"male","65-69","sc_car_ylls_pa_IHD_ub",-28.92254,"bogota","Car",NA,NA,"L3: IHD","PA",105412
"female","15-19","sc_car_ylls_pa_IHD_ub",-0.37641,"bogota","Car",NA,NA,"L3: IHD","PA",279280
"female","20-24","sc_car_ylls_pa_IHD_ub",-1.1775,"bogota","Car",NA,NA,"L3: IHD","PA",360197
"female","25-29","sc_car_ylls_pa_IHD_ub",-1.26423,"bogota","Car",NA,NA,"L3: IHD","PA",364423
"female","30-34","sc_car_ylls_pa_IHD_ub",-1.51994,"bogota","Car",NA,NA,"L3: IHD","PA",330341
"female","35-39","sc_car_ylls_pa_IHD_ub",-2.65007,"bogota","Car",NA,NA,"L3: IHD","PA",309304
"female","40-44","sc_car_ylls_pa_IHD_ub",-4.8619,"bogota","Car",NA,NA,"L3: IHD","PA",275440
"female","45-49","sc_car_ylls_pa_IHD_ub",-5.69839,"bogota","Car",NA,NA,"L3: IHD","PA",254843
"female","50-54","sc_car_ylls_pa_IHD_ub",-12.52376,"bogota","Car",NA,NA,"L3: IHD","PA",256059
"female","55-59","sc_car_ylls_pa_IHD_ub",-14.83276,"bogota","Car",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_car_ylls_pa_IHD_ub",-17.43858,"bogota","Car",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_car_ylls_pa_IHD_ub",-20.49193,"bogota","Car",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_bus_ylls_pa_IHD_ub",0.32501,"bogota","Public Transport",NA,NA,"L3: IHD","PA",282736
"male","20-24","sc_bus_ylls_pa_IHD_ub",1.46406,"bogota","Public Transport",NA,NA,"L3: IHD","PA",357934
"male","25-29","sc_bus_ylls_pa_IHD_ub",3.38175,"bogota","Public Transport",NA,NA,"L3: IHD","PA",360031
"male","30-34","sc_bus_ylls_pa_IHD_ub",7.01301,"bogota","Public Transport",NA,NA,"L3: IHD","PA",321492
"male","35-39","sc_bus_ylls_pa_IHD_ub",12.91941,"bogota","Public Transport",NA,NA,"L3: IHD","PA",289808
"male","40-44","sc_bus_ylls_pa_IHD_ub",13.96459,"bogota","Public Transport",NA,NA,"L3: IHD","PA",244543
"male","45-49","sc_bus_ylls_pa_IHD_ub",26.18963,"bogota","Public Transport",NA,NA,"L3: IHD","PA",215491
"male","50-54","sc_bus_ylls_pa_IHD_ub",30.52493,"bogota","Public Transport",NA,NA,"L3: IHD","PA",209137
"male","55-59","sc_bus_ylls_pa_IHD_ub",41.66915,"bogota","Public Transport",NA,NA,"L3: IHD","PA",187551
"male","60-64","sc_bus_ylls_pa_IHD_ub",37.34993,"bogota","Public Transport",NA,NA,"L3: IHD","PA",146500
"male","65-69","sc_bus_ylls_pa_IHD_ub",41.21529,"bogota","Public Transport",NA,NA,"L3: IHD","PA",105412
"female","15-19","sc_bus_ylls_pa_IHD_ub",0.19151,"bogota","Public Transport",NA,NA,"L3: IHD","PA",279280
"female","20-24","sc_bus_ylls_pa_IHD_ub",0.4751,"bogota","Public Transport",NA,NA,"L3: IHD","PA",360197
"female","25-29","sc_bus_ylls_pa_IHD_ub",0.77194,"bogota","Public Transport",NA,NA,"L3: IHD","PA",364423
"female","30-34","sc_bus_ylls_pa_IHD_ub",1.31674,"bogota","Public Transport",NA,NA,"L3: IHD","PA",330341
"female","35-39","sc_bus_ylls_pa_IHD_ub",2.37644,"bogota","Public Transport",NA,NA,"L3: IHD","PA",309304
"female","40-44","sc_bus_ylls_pa_IHD_ub",4.59862,"bogota","Public Transport",NA,NA,"L3: IHD","PA",275440
"female","45-49","sc_bus_ylls_pa_IHD_ub",6.49899,"bogota","Public Transport",NA,NA,"L3: IHD","PA",254843
"female","50-54","sc_bus_ylls_pa_IHD_ub",11.6868,"bogota","Public Transport",NA,NA,"L3: IHD","PA",256059
"female","55-59","sc_bus_ylls_pa_IHD_ub",13.88258,"bogota","Public Transport",NA,NA,"L3: IHD","PA",235548
"female","60-64","sc_bus_ylls_pa_IHD_ub",14.99932,"bogota","Public Transport",NA,NA,"L3: IHD","PA",189600
"female","65-69","sc_bus_ylls_pa_IHD_ub",22.12634,"bogota","Public Transport",NA,NA,"L3: IHD","PA",141409
"male","15-19","sc_cycle_ylls_ap_IHD",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_cycle_ylls_ap_IHD",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_cycle_ylls_ap_IHD",-0.7436,"bogota","Bicycling",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_cycle_ylls_ap_IHD",-1.16867,"bogota","Bicycling",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_cycle_ylls_ap_IHD",-2.1806,"bogota","Bicycling",NA,NA,"L3: IHD","AP",289808
"male","40-44","sc_cycle_ylls_ap_IHD",-2.63002,"bogota","Bicycling",NA,NA,"L3: IHD","AP",244543
"male","45-49","sc_cycle_ylls_ap_IHD",-3.47392,"bogota","Bicycling",NA,NA,"L3: IHD","AP",215491
"male","50-54","sc_cycle_ylls_ap_IHD",-4.69553,"bogota","Bicycling",NA,NA,"L3: IHD","AP",209137
"male","55-59","sc_cycle_ylls_ap_IHD",-3.40516,"bogota","Bicycling",NA,NA,"L3: IHD","AP",187551
"male","60-64","sc_cycle_ylls_ap_IHD",-2.51397,"bogota","Bicycling",NA,NA,"L3: IHD","AP",146500
"male","65-69","sc_cycle_ylls_ap_IHD",-1.21524,"bogota","Bicycling",NA,NA,"L3: IHD","AP",105412
"female","15-19","sc_cycle_ylls_ap_IHD",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",279280
"female","20-24","sc_cycle_ylls_ap_IHD",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",360197
"female","25-29","sc_cycle_ylls_ap_IHD",-0.44409,"bogota","Bicycling",NA,NA,"L3: IHD","AP",364423
"female","30-34","sc_cycle_ylls_ap_IHD",-0.51885,"bogota","Bicycling",NA,NA,"L3: IHD","AP",330341
"female","35-39","sc_cycle_ylls_ap_IHD",-0.71991,"bogota","Bicycling",NA,NA,"L3: IHD","AP",309304
"female","40-44","sc_cycle_ylls_ap_IHD",-1.17773,"bogota","Bicycling",NA,NA,"L3: IHD","AP",275440
"female","45-49","sc_cycle_ylls_ap_IHD",-0.83396,"bogota","Bicycling",NA,NA,"L3: IHD","AP",254843
"female","50-54","sc_cycle_ylls_ap_IHD",-1.46073,"bogota","Bicycling",NA,NA,"L3: IHD","AP",256059
"female","55-59","sc_cycle_ylls_ap_IHD",-1.61884,"bogota","Bicycling",NA,NA,"L3: IHD","AP",235548
"female","60-64","sc_cycle_ylls_ap_IHD",-1.94363,"bogota","Bicycling",NA,NA,"L3: IHD","AP",189600
"female","65-69","sc_cycle_ylls_ap_IHD",-0.21038,"bogota","Bicycling",NA,NA,"L3: IHD","AP",141409
"male","15-19","sc_car_ylls_ap_IHD",0,"bogota","Car",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_car_ylls_ap_IHD",0,"bogota","Car",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_car_ylls_ap_IHD",-0.69673,"bogota","Car",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_car_ylls_ap_IHD",-0.71052,"bogota","Car",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_car_ylls_ap_IHD",-1.16846,"bogota","Car",NA,NA,"L3: IHD","AP",289808
"male","40-44","sc_car_ylls_ap_IHD",-1.7934,"bogota","Car",NA,NA,"L3: IHD","AP",244543
"male","45-49","sc_car_ylls_ap_IHD",-1.96724,"bogota","Car",NA,NA,"L3: IHD","AP",215491
"male","50-54","sc_car_ylls_ap_IHD",-2.55628,"bogota","Car",NA,NA,"L3: IHD","AP",209137
"male","55-59","sc_car_ylls_ap_IHD",-4.26083,"bogota","Car",NA,NA,"L3: IHD","AP",187551
"male","60-64","sc_car_ylls_ap_IHD",-4.47804,"bogota","Car",NA,NA,"L3: IHD","AP",146500
"male","65-69","sc_car_ylls_ap_IHD",-4.34805,"bogota","Car",NA,NA,"L3: IHD","AP",105412
"female","15-19","sc_car_ylls_ap_IHD",0,"bogota","Car",NA,NA,"L3: IHD","AP",279280
"female","20-24","sc_car_ylls_ap_IHD",0,"bogota","Car",NA,NA,"L3: IHD","AP",360197
"female","25-29","sc_car_ylls_ap_IHD",-0.30975,"bogota","Car",NA,NA,"L3: IHD","AP",364423
"female","30-34","sc_car_ylls_ap_IHD",-0.36868,"bogota","Car",NA,NA,"L3: IHD","AP",330341
"female","35-39","sc_car_ylls_ap_IHD",-0.64547,"bogota","Car",NA,NA,"L3: IHD","AP",309304
"female","40-44","sc_car_ylls_ap_IHD",-1.00702,"bogota","Car",NA,NA,"L3: IHD","AP",275440
"female","45-49","sc_car_ylls_ap_IHD",-1.13396,"bogota","Car",NA,NA,"L3: IHD","AP",254843
"female","50-54","sc_car_ylls_ap_IHD",-1.96214,"bogota","Car",NA,NA,"L3: IHD","AP",256059
"female","55-59","sc_car_ylls_ap_IHD",-2.65104,"bogota","Car",NA,NA,"L3: IHD","AP",235548
"female","60-64","sc_car_ylls_ap_IHD",-2.56975,"bogota","Car",NA,NA,"L3: IHD","AP",189600
"female","65-69","sc_car_ylls_ap_IHD",-2.39373,"bogota","Car",NA,NA,"L3: IHD","AP",141409
"male","15-19","sc_bus_ylls_ap_IHD",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_bus_ylls_ap_IHD",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_bus_ylls_ap_IHD",0.26908,"bogota","Public Transport",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_bus_ylls_ap_IHD",0.84448,"bogota","Public Transport",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_bus_ylls_ap_IHD",0.63106,"bogota","Public Transport",NA,NA,"L3: IHD","AP",289808
"male","40-44","sc_bus_ylls_ap_IHD",0.62441,"bogota","Public Transport",NA,NA,"L3: IHD","AP",244543
"male","45-49","sc_bus_ylls_ap_IHD",1.54203,"bogota","Public Transport",NA,NA,"L3: IHD","AP",215491
"male","50-54","sc_bus_ylls_ap_IHD",2.22533,"bogota","Public Transport",NA,NA,"L3: IHD","AP",209137
"male","55-59","sc_bus_ylls_ap_IHD",2.84662,"bogota","Public Transport",NA,NA,"L3: IHD","AP",187551
"male","60-64","sc_bus_ylls_ap_IHD",1.01908,"bogota","Public Transport",NA,NA,"L3: IHD","AP",146500
"male","65-69","sc_bus_ylls_ap_IHD",0.4814,"bogota","Public Transport",NA,NA,"L3: IHD","AP",105412
"female","15-19","sc_bus_ylls_ap_IHD",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",279280
"female","20-24","sc_bus_ylls_ap_IHD",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",360197
"female","25-29","sc_bus_ylls_ap_IHD",-0.06089,"bogota","Public Transport",NA,NA,"L3: IHD","AP",364423
"female","30-34","sc_bus_ylls_ap_IHD",0.08353,"bogota","Public Transport",NA,NA,"L3: IHD","AP",330341
"female","35-39","sc_bus_ylls_ap_IHD",0.08749,"bogota","Public Transport",NA,NA,"L3: IHD","AP",309304
"female","40-44","sc_bus_ylls_ap_IHD",0.29437,"bogota","Public Transport",NA,NA,"L3: IHD","AP",275440
"female","45-49","sc_bus_ylls_ap_IHD",-0.01076,"bogota","Public Transport",NA,NA,"L3: IHD","AP",254843
"female","50-54","sc_bus_ylls_ap_IHD",0.0755,"bogota","Public Transport",NA,NA,"L3: IHD","AP",256059
"female","55-59","sc_bus_ylls_ap_IHD",-0.16592,"bogota","Public Transport",NA,NA,"L3: IHD","AP",235548
"female","60-64","sc_bus_ylls_ap_IHD",-0.95233,"bogota","Public Transport",NA,NA,"L3: IHD","AP",189600
"female","65-69","sc_bus_ylls_ap_IHD",-0.46265,"bogota","Public Transport",NA,NA,"L3: IHD","AP",141409
"male","15-19","sc_cycle_ylls_ap_IHD_lb",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_cycle_ylls_ap_IHD_lb",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_cycle_ylls_ap_IHD_lb",-0.7436,"bogota","Bicycling",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_cycle_ylls_ap_IHD_lb",-1.16867,"bogota","Bicycling",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_cycle_ylls_ap_IHD_lb",-2.1806,"bogota","Bicycling",NA,NA,"L3: IHD","AP",289808
"male","40-44","sc_cycle_ylls_ap_IHD_lb",-2.63002,"bogota","Bicycling",NA,NA,"L3: IHD","AP",244543
"male","45-49","sc_cycle_ylls_ap_IHD_lb",-3.47392,"bogota","Bicycling",NA,NA,"L3: IHD","AP",215491
"male","50-54","sc_cycle_ylls_ap_IHD_lb",-4.69553,"bogota","Bicycling",NA,NA,"L3: IHD","AP",209137
"male","55-59","sc_cycle_ylls_ap_IHD_lb",-3.40516,"bogota","Bicycling",NA,NA,"L3: IHD","AP",187551
"male","60-64","sc_cycle_ylls_ap_IHD_lb",-2.51397,"bogota","Bicycling",NA,NA,"L3: IHD","AP",146500
"male","65-69","sc_cycle_ylls_ap_IHD_lb",-1.21524,"bogota","Bicycling",NA,NA,"L3: IHD","AP",105412
"female","15-19","sc_cycle_ylls_ap_IHD_lb",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",279280
"female","20-24","sc_cycle_ylls_ap_IHD_lb",0,"bogota","Bicycling",NA,NA,"L3: IHD","AP",360197
"female","25-29","sc_cycle_ylls_ap_IHD_lb",-0.44409,"bogota","Bicycling",NA,NA,"L3: IHD","AP",364423
"female","30-34","sc_cycle_ylls_ap_IHD_lb",-0.51885,"bogota","Bicycling",NA,NA,"L3: IHD","AP",330341
"female","35-39","sc_cycle_ylls_ap_IHD_lb",-0.71991,"bogota","Bicycling",NA,NA,"L3: IHD","AP",309304
"female","40-44","sc_cycle_ylls_ap_IHD_lb",-1.17773,"bogota","Bicycling",NA,NA,"L3: IHD","AP",275440
"female","45-49","sc_cycle_ylls_ap_IHD_lb",-0.83396,"bogota","Bicycling",NA,NA,"L3: IHD","AP",254843
"female","50-54","sc_cycle_ylls_ap_IHD_lb",-1.46073,"bogota","Bicycling",NA,NA,"L3: IHD","AP",256059
"female","55-59","sc_cycle_ylls_ap_IHD_lb",-1.61884,"bogota","Bicycling",NA,NA,"L3: IHD","AP",235548
"female","60-64","sc_cycle_ylls_ap_IHD_lb",-1.94363,"bogota","Bicycling",NA,NA,"L3: IHD","AP",189600
"female","65-69","sc_cycle_ylls_ap_IHD_lb",-0.21038,"bogota","Bicycling",NA,NA,"L3: IHD","AP",141409
"male","15-19","sc_car_ylls_ap_IHD_lb",0,"bogota","Car",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_car_ylls_ap_IHD_lb",0,"bogota","Car",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_car_ylls_ap_IHD_lb",-0.69673,"bogota","Car",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_car_ylls_ap_IHD_lb",-0.71052,"bogota","Car",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_car_ylls_ap_IHD_lb",-1.16846,"bogota","Car",NA,NA,"L3: IHD","AP",289808
"male","40-44","sc_car_ylls_ap_IHD_lb",-1.7934,"bogota","Car",NA,NA,"L3: IHD","AP",244543
"male","45-49","sc_car_ylls_ap_IHD_lb",-1.96724,"bogota","Car",NA,NA,"L3: IHD","AP",215491
"male","50-54","sc_car_ylls_ap_IHD_lb",-2.55628,"bogota","Car",NA,NA,"L3: IHD","AP",209137
"male","55-59","sc_car_ylls_ap_IHD_lb",-4.26083,"bogota","Car",NA,NA,"L3: IHD","AP",187551
"male","60-64","sc_car_ylls_ap_IHD_lb",-4.47804,"bogota","Car",NA,NA,"L3: IHD","AP",146500
"male","65-69","sc_car_ylls_ap_IHD_lb",-4.34805,"bogota","Car",NA,NA,"L3: IHD","AP",105412
"female","15-19","sc_car_ylls_ap_IHD_lb",0,"bogota","Car",NA,NA,"L3: IHD","AP",279280
"female","20-24","sc_car_ylls_ap_IHD_lb",0,"bogota","Car",NA,NA,"L3: IHD","AP",360197
"female","25-29","sc_car_ylls_ap_IHD_lb",-0.30975,"bogota","Car",NA,NA,"L3: IHD","AP",364423
"female","30-34","sc_car_ylls_ap_IHD_lb",-0.36868,"bogota","Car",NA,NA,"L3: IHD","AP",330341
"female","35-39","sc_car_ylls_ap_IHD_lb",-0.64547,"bogota","Car",NA,NA,"L3: IHD","AP",309304
"female","40-44","sc_car_ylls_ap_IHD_lb",-1.00702,"bogota","Car",NA,NA,"L3: IHD","AP",275440
"female","45-49","sc_car_ylls_ap_IHD_lb",-1.13396,"bogota","Car",NA,NA,"L3: IHD","AP",254843
"female","50-54","sc_car_ylls_ap_IHD_lb",-1.96214,"bogota","Car",NA,NA,"L3: IHD","AP",256059
"female","55-59","sc_car_ylls_ap_IHD_lb",-2.65104,"bogota","Car",NA,NA,"L3: IHD","AP",235548
"female","60-64","sc_car_ylls_ap_IHD_lb",-2.56975,"bogota","Car",NA,NA,"L3: IHD","AP",189600
"female","65-69","sc_car_ylls_ap_IHD_lb",-2.39373,"bogota","Car",NA,NA,"L3: IHD","AP",141409
"male","15-19","sc_bus_ylls_ap_IHD_lb",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",282736
"male","20-24","sc_bus_ylls_ap_IHD_lb",0,"bogota","Public Transport",NA,NA,"L3: IHD","AP",357934
"male","25-29","sc_bus_ylls_ap_IHD_lb",0.26908,"bogota","Public Transport",NA,NA,"L3: IHD","AP",360031
"male","30-34","sc_bus_ylls_ap_IHD_lb",0.84448,"bogota","Public Transport",NA,NA,"L3: IHD","AP",321492
"male","35-39","sc_bus_ylls_ap_IHD_lb",0.63106,"bogota","Public Transport",NA,NA,"L3: IHD","AP",289808
