"sex","age_cat","cause","measure","city","scenario","level1","level2","level3","dose","pop_age_sex"
"female","65-69","sc_cycle_ylls_pa_ap_T2D",21.6416,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_car_ylls_pa_ap_T2D",-0.16058,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_car_ylls_pa_ap_T2D",-0.55854,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_car_ylls_pa_ap_T2D",-0.88872,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_car_ylls_pa_ap_T2D",-1.86482,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_car_ylls_pa_ap_T2D",-2.78862,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_car_ylls_pa_ap_T2D",-2.95961,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_car_ylls_pa_ap_T2D",-4.9084,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_car_ylls_pa_ap_T2D",-7.71784,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_car_ylls_pa_ap_T2D",-11.43717,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_car_ylls_pa_ap_T2D",-11.26413,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_car_ylls_pa_ap_T2D",-11.97642,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_car_ylls_pa_ap_T2D",-0.51151,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_car_ylls_pa_ap_T2D",-1.1191,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_car_ylls_pa_ap_T2D",-1.35266,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_car_ylls_pa_ap_T2D",-1.4902,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_car_ylls_pa_ap_T2D",-2.1015,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_car_ylls_pa_ap_T2D",-3.03797,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_car_ylls_pa_ap_T2D",-5.57508,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_car_ylls_pa_ap_T2D",-9.02558,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_car_ylls_pa_ap_T2D",-13.8464,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_car_ylls_pa_ap_T2D",-13.50663,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_car_ylls_pa_ap_T2D",-14.76947,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_bus_ylls_pa_ap_T2D",0.02265,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_bus_ylls_pa_ap_T2D",0.2951,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_bus_ylls_pa_ap_T2D",0.90052,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_bus_ylls_pa_ap_T2D",2.39225,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_bus_ylls_pa_ap_T2D",3.2402,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_bus_ylls_pa_ap_T2D",4.13224,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_bus_ylls_pa_ap_T2D",7.74407,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_bus_ylls_pa_ap_T2D",8.17421,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_bus_ylls_pa_ap_T2D",11.06315,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_bus_ylls_pa_ap_T2D",10.67645,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_bus_ylls_pa_ap_T2D",11.25741,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_bus_ylls_pa_ap_T2D",0.14132,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_bus_ylls_pa_ap_T2D",0.33736,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_bus_ylls_pa_ap_T2D",0.51179,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_bus_ylls_pa_ap_T2D",0.83385,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_bus_ylls_pa_ap_T2D",1.13198,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_bus_ylls_pa_ap_T2D",1.92961,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_bus_ylls_pa_ap_T2D",3.06025,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_bus_ylls_pa_ap_T2D",5.42069,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_bus_ylls_pa_ap_T2D",7.01759,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_bus_ylls_pa_ap_T2D",7.59648,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_bus_ylls_pa_ap_T2D",5.184,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_cycle_ylls_pa_ap_T2D_lb",0.26165,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_cycle_ylls_pa_ap_T2D_lb",0.7171,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_cycle_ylls_pa_ap_T2D_lb",1.61984,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_cycle_ylls_pa_ap_T2D_lb",4.85921,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_cycle_ylls_pa_ap_T2D_lb",6.68181,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_cycle_ylls_pa_ap_T2D_lb",7.7973,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_cycle_ylls_pa_ap_T2D_lb",12.55854,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_cycle_ylls_pa_ap_T2D_lb",14.95451,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_cycle_ylls_pa_ap_T2D_lb",19.41929,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_cycle_ylls_pa_ap_T2D_lb",24.15452,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_cycle_ylls_pa_ap_T2D_lb",28.45158,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_cycle_ylls_pa_ap_T2D_lb",0.66832,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_cycle_ylls_pa_ap_T2D_lb",1.65378,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_cycle_ylls_pa_ap_T2D_lb",2.19048,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_cycle_ylls_pa_ap_T2D_lb",3.28876,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_cycle_ylls_pa_ap_T2D_lb",4.62811,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_cycle_ylls_pa_ap_T2D_lb",5.8401,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_cycle_ylls_pa_ap_T2D_lb",8.72801,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_cycle_ylls_pa_ap_T2D_lb",16.52958,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_cycle_ylls_pa_ap_T2D_lb",24.00727,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_cycle_ylls_pa_ap_T2D_lb",33.16057,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_cycle_ylls_pa_ap_T2D_lb",28.29553,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_car_ylls_pa_ap_T2D_lb",-0.21676,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_car_ylls_pa_ap_T2D_lb",-0.76132,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_car_ylls_pa_ap_T2D_lb",-1.1914,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_car_ylls_pa_ap_T2D_lb",-2.48194,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_car_ylls_pa_ap_T2D_lb",-3.61266,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_car_ylls_pa_ap_T2D_lb",-3.86962,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_car_ylls_pa_ap_T2D_lb",-6.35268,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_car_ylls_pa_ap_T2D_lb",-10.20088,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_car_ylls_pa_ap_T2D_lb",-14.77463,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_car_ylls_pa_ap_T2D_lb",-14.86197,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_car_ylls_pa_ap_T2D_lb",-15.35759,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_car_ylls_pa_ap_T2D_lb",-0.67914,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_car_ylls_pa_ap_T2D_lb",-1.45915,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_car_ylls_pa_ap_T2D_lb",-1.77516,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_car_ylls_pa_ap_T2D_lb",-1.96706,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_car_ylls_pa_ap_T2D_lb",-2.75488,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_car_ylls_pa_ap_T2D_lb",-3.99425,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_car_ylls_pa_ap_T2D_lb",-7.29172,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_car_ylls_pa_ap_T2D_lb",-11.76068,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_car_ylls_pa_ap_T2D_lb",-18.21334,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_car_ylls_pa_ap_T2D_lb",-17.65659,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_car_ylls_pa_ap_T2D_lb",-18.78511,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_bus_ylls_pa_ap_T2D_lb",0.02626,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_bus_ylls_pa_ap_T2D_lb",0.38902,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_bus_ylls_pa_ap_T2D_lb",1.18786,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_bus_ylls_pa_ap_T2D_lb",3.13502,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_bus_ylls_pa_ap_T2D_lb",4.18921,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_bus_ylls_pa_ap_T2D_lb",5.40467,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_bus_ylls_pa_ap_T2D_lb",9.94802,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_bus_ylls_pa_ap_T2D_lb",10.6652,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_bus_ylls_pa_ap_T2D_lb",14.26997,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_bus_ylls_pa_ap_T2D_lb",13.85367,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_bus_ylls_pa_ap_T2D_lb",14.26576,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_bus_ylls_pa_ap_T2D_lb",0.18203,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_bus_ylls_pa_ap_T2D_lb",0.43322,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_bus_ylls_pa_ap_T2D_lb",0.65899,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_bus_ylls_pa_ap_T2D_lb",1.07411,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_bus_ylls_pa_ap_T2D_lb",1.46919,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_bus_ylls_pa_ap_T2D_lb",2.52044,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_bus_ylls_pa_ap_T2D_lb",3.97375,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_bus_ylls_pa_ap_T2D_lb",7.03429,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_bus_ylls_pa_ap_T2D_lb",9.10544,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_bus_ylls_pa_ap_T2D_lb",9.81426,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_bus_ylls_pa_ap_T2D_lb",6.51907,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_cycle_ylls_pa_ap_T2D_ub",0.10105,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_cycle_ylls_pa_ap_T2D_ub",0.27997,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_cycle_ylls_pa_ap_T2D_ub",0.64237,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_cycle_ylls_pa_ap_T2D_ub",2.07903,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_cycle_ylls_pa_ap_T2D_ub",2.97944,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_cycle_ylls_pa_ap_T2D_ub",3.44419,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_cycle_ylls_pa_ap_T2D_ub",5.74556,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_cycle_ylls_pa_ap_T2D_ub",6.52673,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_cycle_ylls_pa_ap_T2D_ub",8.71659,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_cycle_ylls_pa_ap_T2D_ub",10.36027,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_cycle_ylls_pa_ap_T2D_ub",14.06722,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_cycle_ylls_pa_ap_T2D_ub",0.268,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_cycle_ylls_pa_ap_T2D_ub",0.69278,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_cycle_ylls_pa_ap_T2D_ub",0.87746,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_cycle_ylls_pa_ap_T2D_ub",1.39805,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_cycle_ylls_pa_ap_T2D_ub",2.01479,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_cycle_ylls_pa_ap_T2D_ub",2.54561,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_cycle_ylls_pa_ap_T2D_ub",3.83758,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_cycle_ylls_pa_ap_T2D_ub",7.24551,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_cycle_ylls_pa_ap_T2D_ub",10.56071,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_cycle_ylls_pa_ap_T2D_ub",14.70887,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_cycle_ylls_pa_ap_T2D_ub",13.88039,"bogota","Bicycling",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_car_ylls_pa_ap_T2D_ub",-0.10543,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_car_ylls_pa_ap_T2D_ub",-0.35491,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_car_ylls_pa_ap_T2D_ub",-0.58449,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_car_ylls_pa_ap_T2D_ub",-1.22981,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_car_ylls_pa_ap_T2D_ub",-1.94241,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_car_ylls_pa_ap_T2D_ub",-2.03188,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_car_ylls_pa_ap_T2D_ub",-3.41369,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_car_ylls_pa_ap_T2D_ub",-5.14724,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_car_ylls_pa_ap_T2D_ub",-7.98182,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_car_ylls_pa_ap_T2D_ub",-7.41626,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_car_ylls_pa_ap_T2D_ub",-8.24881,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_car_ylls_pa_ap_T2D_ub",-0.34069,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_car_ylls_pa_ap_T2D_ub",-0.77289,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_car_ylls_pa_ap_T2D_ub",-0.92069,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_car_ylls_pa_ap_T2D_ub",-0.99226,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_car_ylls_pa_ap_T2D_ub",-1.42082,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_car_ylls_pa_ap_T2D_ub",-2.04229,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_car_ylls_pa_ap_T2D_ub",-3.79213,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_car_ylls_pa_ap_T2D_ub",-6.16659,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_car_ylls_pa_ap_T2D_ub",-9.25855,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_car_ylls_pa_ap_T2D_ub",-9.11908,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_car_ylls_pa_ap_T2D_ub",-10.41878,"bogota","Car",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_bus_ylls_pa_ap_T2D_ub",0.02446,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",282736
"male","20-24","sc_bus_ylls_pa_ap_T2D_ub",0.21616,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",357934
"male","25-29","sc_bus_ylls_pa_ap_T2D_ub",0.64381,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360031
"male","30-34","sc_bus_ylls_pa_ap_T2D_ub",1.7212,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",321492
"male","35-39","sc_bus_ylls_pa_ap_T2D_ub",2.34779,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",289808
"male","40-44","sc_bus_ylls_pa_ap_T2D_ub",2.95329,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",244543
"male","45-49","sc_bus_ylls_pa_ap_T2D_ub",5.69558,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",215491
"male","50-54","sc_bus_ylls_pa_ap_T2D_ub",5.91138,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",209137
"male","55-59","sc_bus_ylls_pa_ap_T2D_ub",8.16795,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",187551
"male","60-64","sc_bus_ylls_pa_ap_T2D_ub",7.81037,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",146500
"male","65-69","sc_bus_ylls_pa_ap_T2D_ub",8.4821,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",105412
"female","15-19","sc_bus_ylls_pa_ap_T2D_ub",0.10794,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",279280
"female","20-24","sc_bus_ylls_pa_ap_T2D_ub",0.25335,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",360197
"female","25-29","sc_bus_ylls_pa_ap_T2D_ub",0.38955,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",364423
"female","30-34","sc_bus_ylls_pa_ap_T2D_ub",0.63154,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",330341
"female","35-39","sc_bus_ylls_pa_ap_T2D_ub",0.82688,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",309304
"female","40-44","sc_bus_ylls_pa_ap_T2D_ub",1.38097,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",275440
"female","45-49","sc_bus_ylls_pa_ap_T2D_ub",2.21966,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",254843
"female","50-54","sc_bus_ylls_pa_ap_T2D_ub",3.92935,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",256059
"female","55-59","sc_bus_ylls_pa_ap_T2D_ub",5.15584,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",235548
"female","60-64","sc_bus_ylls_pa_ap_T2D_ub",5.76772,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",189600
"female","65-69","sc_bus_ylls_pa_ap_T2D_ub",4.14143,"bogota","Public Transport",NA,"L2: Other","L3: T2D","PA and AP",141409
"male","15-19","sc_cycle_ylls_ap_LRI",-0.08607,"bogota","Bicycling",NA,NA,"L3: LRI","AP",282736
"male","20-24","sc_cycle_ylls_ap_LRI",-0.19803,"bogota","Bicycling",NA,NA,"L3: LRI","AP",357934
"male","25-29","sc_cycle_ylls_ap_LRI",-0.31834,"bogota","Bicycling",NA,NA,"L3: LRI","AP",360031
"male","30-34","sc_cycle_ylls_ap_LRI",-0.25718,"bogota","Bicycling",NA,NA,"L3: LRI","AP",321492
"male","35-39","sc_cycle_ylls_ap_LRI",-0.40232,"bogota","Bicycling",NA,NA,"L3: LRI","AP",289808
"male","40-44","sc_cycle_ylls_ap_LRI",-0.28307,"bogota","Bicycling",NA,NA,"L3: LRI","AP",244543
"male","45-49","sc_cycle_ylls_ap_LRI",-0.26196,"bogota","Bicycling",NA,NA,"L3: LRI","AP",215491
"male","50-54","sc_cycle_ylls_ap_LRI",-0.20838,"bogota","Bicycling",NA,NA,"L3: LRI","AP",209137
"male","55-59","sc_cycle_ylls_ap_LRI",-0.21805,"bogota","Bicycling",NA,NA,"L3: LRI","AP",187551
"male","60-64","sc_cycle_ylls_ap_LRI",-0.25699,"bogota","Bicycling",NA,NA,"L3: LRI","AP",146500
"male","65-69","sc_cycle_ylls_ap_LRI",-0.11217,"bogota","Bicycling",NA,NA,"L3: LRI","AP",105412
"female","15-19","sc_cycle_ylls_ap_LRI",-0.10562,"bogota","Bicycling",NA,NA,"L3: LRI","AP",279280
"female","20-24","sc_cycle_ylls_ap_LRI",-0.15987,"bogota","Bicycling",NA,NA,"L3: LRI","AP",360197
"female","25-29","sc_cycle_ylls_ap_LRI",-0.22682,"bogota","Bicycling",NA,NA,"L3: LRI","AP",364423
"female","30-34","sc_cycle_ylls_ap_LRI",-0.20491,"bogota","Bicycling",NA,NA,"L3: LRI","AP",330341
"female","35-39","sc_cycle_ylls_ap_LRI",-0.21883,"bogota","Bicycling",NA,NA,"L3: LRI","AP",309304
"female","40-44","sc_cycle_ylls_ap_LRI",-0.17626,"bogota","Bicycling",NA,NA,"L3: LRI","AP",275440
"female","45-49","sc_cycle_ylls_ap_LRI",-0.09132,"bogota","Bicycling",NA,NA,"L3: LRI","AP",254843
"female","50-54","sc_cycle_ylls_ap_LRI",-0.10712,"bogota","Bicycling",NA,NA,"L3: LRI","AP",256059
"female","55-59","sc_cycle_ylls_ap_LRI",-0.12539,"bogota","Bicycling",NA,NA,"L3: LRI","AP",235548
"female","60-64","sc_cycle_ylls_ap_LRI",-0.19239,"bogota","Bicycling",NA,NA,"L3: LRI","AP",189600
"female","65-69","sc_cycle_ylls_ap_LRI",-0.07644,"bogota","Bicycling",NA,NA,"L3: LRI","AP",141409
"male","15-19","sc_car_ylls_ap_LRI",-0.08816,"bogota","Car",NA,NA,"L3: LRI","AP",282736
"male","20-24","sc_car_ylls_ap_LRI",-0.10498,"bogota","Car",NA,NA,"L3: LRI","AP",357934
